mmsi,lat,lon
27,30.393751105885862,121.81269470400134
27,30.393781440079493,121.81276800446213
27,30.393808043183938,121.8128424027913
27,30.393832066366507,121.81291346482317
27,30.393857767389267,121.81298865263068
27,30.39388436799235,121.81306384008725
28,30.393751105902936,121.8126947040703
28,30.393781440096063,121.81276800453156
28,30.39380804320119,121.81284240286006
28,30.39383206638326,121.81291346489158
28,30.393857767407027,121.81298865269869
28,30.39388436800973,121.81306384015578
29,30.393751105888356,121.81269470401143
29,30.393781440081916,121.81276800447229
29,30.393808043186468,121.81284240280137
29,30.393832066368958,121.81291346483316
29,30.39385776739186,121.81298865264064
29,30.39388436799489,121.81306384009727
30,30.393751105885322,121.81269470399913
30,30.39378144007896,121.8127680044599
30,30.393808043183384,121.81284240278912
30,30.39383206636598,121.81291346482097
30,30.393857767388702,121.81298865262849
30,30.3938843679918,121.81306384008506
31,30.393751105885574,121.81269470400017
31,30.393781440079216,121.81276800446095
31,30.393808043183647,121.81284240279015
31,30.39383206636623,121.81291346482199
31,30.393857767388965,121.81298865262953
31,30.393884367992058,121.81306384008612
32,30.39375110584362,121.81269470383083
32,30.39378144003851,121.81276800429038
32,30.39380804314129,121.81284240262129
32,30.39383206632504,121.81291346465396
32,30.39385776734536,121.81298865246244
32,30.39388436794934,121.81306383991785
33,30.393751105877346,121.812694703967
33,30.39378144007123,121.81276800442751
33,30.393808043175348,121.81284240275706
33,30.39383206635815,121.81291346478908
33,30.393857767380418,121.81298865259679
33,30.393884367983677,121.8130638400531
34,30.393751105890118,121.81269470401854
34,30.39378144008363,121.81276800447945
34,30.393808043188244,121.81284240280847
34,30.393832066370685,121.81291346484022
34,30.39385776739369,121.81298865264763
34,30.393884367996684,121.81306384010435
35,30.393751105885524,121.81269470399995
35,30.39378144007916,121.81276800446074
35,30.393808043183597,121.81284240278995
35,30.393832066366173,121.81291346482179
35,30.393857767388916,121.81298865262933
35,30.393884367992005,121.8130638400859
36,30.393751105882455,121.81269470398763
36,30.39378144007619,121.81276800444833
36,30.393808043180513,121.81284240277763
36,30.393832066363167,121.81291346480957
36,30.39385776738574,121.81298865261716
36,30.39388436798889,121.81306384007364
37,30.39375110586252,121.81269470390713
37,30.39378144005685,121.81276800436723
37,30.393808043160377,121.81284240269737
37,30.393832066343585,121.81291346472968
37,30.39385776736501,121.81298865253774
37,30.393884367968585,121.81306383999366
38,30.39375110589068,121.81269470402083
38,30.393781440084176,121.81276800448175
38,30.393808043188812,121.81284240281073
38,30.39383206637124,121.81291346484248
38,30.393857767394287,121.8129886526499
38,30.393884367997256,121.81306384010662
39,30.39375110588558,121.8126947040002
39,30.393781440079216,121.81276800446099
39,30.39380804318366,121.81284240279017
39,30.39383206636623,121.81291346482205
39,30.393857767388976,121.81298865262954
39,30.393884367992065,121.81306384008613
40,30.393751105894765,121.81269470403728
40,30.393781440088134,121.81276800449832
40,30.393808043192934,121.81284240282717
40,30.393832066375246,121.81291346485884
40,30.39385776739853,121.81298865266615
40,30.39388436800141,121.813063840123
41,30.393751105890072,121.81269470401834
41,30.39378144008358,121.81276800447924
41,30.393808043188187,121.81284240280826
41,30.393832066370635,121.81291346484001
41,30.39385776739364,121.81298865264743
41,30.393884367996627,121.81306384010412
42,30.393751105890882,121.8126947040216
42,30.393781440084368,121.81276800448254
42,30.39380804318901,121.81284240281154
42,30.39383206637143,121.81291346484328
42,30.393857767394486,121.81298865265067
42,30.393884367997455,121.81306384010739
43,30.393751105886913,121.81269470400558
43,30.39378144008051,121.81276800446639
43,30.393808043185004,121.81284240279554
43,30.393832066367544,121.81291346482737
43,30.393857767390365,121.81298865263487
43,30.393884367993422,121.81306384009149
44,30.393751105886967,121.8126947040058
44,30.393781440080573,121.81276800446663
44,30.39380804318506,121.81284240279577
44,30.3938320663676,121.8129134648276
44,30.39385776739042,121.81298865263508
44,30.39388436799348,121.81306384009171
45,30.393751105922338,121.81269470414865
45,30.393781440114893,121.81276800461049
45,30.39380804322078,121.81284240293819
45,30.393832066402297,121.81291346496933
45,30.393857767427214,121.81298865277601
45,30.39388436802947,121.81306384023358
46,30.393751105890214,121.81269470401892
46,30.393781440083714,121.81276800447984
46,30.393808043188336,121.81284240280883
46,30.393832066370784,121.81291346484059
46,30.393857767393794,121.81298865264802
46,30.39388436799678,121.8130638401047
47,30.393751105904165,121.81269470407527
47,30.39378144009725,121.81276800453658
47,30.393808043202426,121.812842402865
47,30.39383206638447,121.8129134648965
47,30.393857767408306,121.81298865270361
47,30.39388436801098,121.8130638401607
48,30.393751105856953,121.81269470388463
48,30.39378144005144,121.81276800434456
48,30.39380804315475,121.81284240267495
48,30.393832066338128,121.81291346470736
48,30.39385776735921,121.81298865251554
48,30.393884367962915,121.8130638399713
49,30.393751105904798,121.81269470407783
49,30.393781440097868,121.81276800453918
49,30.393808043203073,121.81284240286757
49,30.393832066385094,121.81291346489905
49,30.393857767408967,121.81298865270614
49,30.393884368011626,121.81306384016325
50,30.39375110588817,121.81269470401067
50,30.39378144008174,121.81276800447152
50,30.393808043186276,121.8128424028006
50,30.393832066368773,121.81291346483242
50,30.39385776739167,121.81298865263989
50,30.393884367994698,121.81306384009653
51,30.3937511058889,121.81269470401362
51,30.39378144008245,121.81276800447449
51,30.393808043187015,121.81284240280354
51,30.39383206636949,121.81291346483535
51,30.39385776739243,121.81298865264279
51,30.39388436799544,121.81306384009945
52,30.393751105889997,121.81269470401801
52,30.3937814400835,121.81276800447891
52,30.39380804318811,121.81284240280793
52,30.393832066370564,121.8129134648397
52,30.39385776739356,121.8129886526471
52,30.393884367996552,121.81306384010381
53,30.393751105886704,121.81269470400476
53,30.39378144008031,121.81276800446557
53,30.393808043184798,121.81284240279471
53,30.393832066367338,121.81291346482654
53,30.39385776739015,121.81298865263406
53,30.39388436799321,121.81306384009066
54,30.393751105921265,121.81269470414432
54,30.393781440113848,121.81276800460614
54,30.3938080432197,121.81284240293387
54,30.393832066401238,121.81291346496504
54,30.3938577674261,121.81298865277174
54,30.39388436802838,121.81306384022929
55,30.393751105881545,121.81269470398396
55,30.393781440075315,121.81276800444462
55,30.393808043179597,121.81284240277398
55,30.39383206636228,121.81291346480593
55,30.39385776738479,121.81298865261353
55,30.393884367987962,121.81306384007001
56,30.39375110586238,121.81269470390659
56,30.393781440056713,121.81276800436667
56,30.393808043160234,121.8128424026968
56,30.393832066343457,121.81291346472914
56,30.393857767364864,121.81298865253719
56,30.393884367968443,121.81306383999309
57,30.393751105899444,121.81269470405618
57,30.393781440092667,121.81276800451737
57,30.39380804319766,121.812842402846
57,30.393832066379836,121.81291346487758
57,30.39385776740339,121.81298865268478
57,30.39388436800617,121.81306384014172
